Timestamp,Lat,Lon,Distance
2025-03-30 12:36:25,423652520,-711365882,10.41
2025-03-30 12:36:26,423652514,-711365877,10.54
2025-03-30 12:36:27,423652507,-711365873,10.65
2025-03-30 12:36:27,423652501,-711365869,10.77
2025-03-30 12:36:29,423652495,-711365865,10.89
2025-03-30 12:36:30,423652488,-711365860,11.05
2025-03-30 12:36:31,423652482,-711365855,11.21
2025-03-30 12:36:32,423652477,-711365850,11.36
2025-03-30 12:36:32,423652471,-711365845,11.52
2025-03-30 12:36:33,423652470,-711365838,11.72
2025-03-30 12:36:34,423652467,-711365831,11.92
2025-03-30 12:36:35,423652461,-711365823,12.17
2025-03-30 12:36:36,423652454,-711365815,12.42
2025-03-30 12:36:37,423652448,-711365808,12.65
2025-03-30 12:36:38,423652443,-711365804,12.8
2025-03-30 12:36:39,423652440,-711365799,12.95
2025-03-30 12:36:40,423652435,-711365793,13.15
2025-03-30 12:36:41,423652429,-711365784,13.44
2025-03-30 12:36:42,423652427,-711365780,13.56
2025-03-30 12:36:43,423652423,-711365776,13.7
2025-03-30 12:36:44,423652423,-711365773,13.78
2025-03-30 12:36:45,423652422,-711365773,13.79
2025-03-30 12:36:46,423652418,-711365777,13.72
2025-03-30 12:36:47,423652413,-711365781,13.66
2025-03-30 12:36:48,423652414,-711365786,13.52
2025-03-30 12:36:49,423652413,-711365790,13.43
2025-03-30 12:36:50,423652408,-711365791,13.46
2025-03-30 12:36:51,423652404,-711365793,13.45
2025-03-30 12:36:52,423652401,-711365796,13.41
2025-03-30 12:36:53,423652399,-711365799,13.35
2025-03-30 12:36:54,423652397,-711365801,13.33
2025-03-30 12:36:55,423652395,-711365804,13.28
2025-03-30 12:36:56,423652393,-711365809,13.17
2025-03-30 12:36:57,423652392,-711365814,13.06
2025-03-30 12:36:58,423652391,-711365822,12.87
2025-03-30 12:36:59,423652392,-711365831,12.63
2025-03-30 12:37:00,423652392,-711365839,12.43
2025-03-30 12:37:01,423652393,-711365841,12.37
2025-03-30 12:37:02,423652391,-711365841,12.39
2025-03-30 12:37:03,423652390,-711365841,12.41
2025-03-30 12:37:04,423652394,-711365840,12.38
2025-03-30 12:37:05,423652399,-711365841,12.29
2025-03-30 12:37:06,423652398,-711365840,12.33
2025-03-30 12:37:07,423652397,-711365843,12.26
2025-03-30 12:37:08,423652393,-711365847,12.22
2025-03-30 12:37:09,423652388,-711365854,12.11
2025-03-30 12:37:10,423652381,-711365856,12.16
2025-03-30 12:37:11,423652374,-711365857,12.25
2025-03-30 12:37:12,423652367,-711365854,12.43
2025-03-30 12:37:13,423652359,-711365853,12.58
2025-03-30 12:37:14,423652354,-711365854,12.64
2025-03-30 12:37:16,423652346,-711365862,12.6
2025-03-30 12:37:17,423652346,-711365862,12.6
2025-03-30 12:37:18,423652343,-711365863,12.63
2025-03-30 12:37:19,423652341,-711365863,12.66
2025-03-30 12:37:20,423652341,-711365857,12.8
2025-03-30 12:37:21,423652336,-711365858,12.87
2025-03-30 12:37:22,423652329,-711365850,13.19
2025-03-30 12:37:23,423652310,-711365841,13.77
2025-03-30 12:37:24,423652294,-711365837,14.18
2025-03-30 12:37:25,423652285,-711365828,14.57
2025-03-30 12:37:26,423652273,-711365821,14.98
2025-03-30 12:37:27,423652259,-711365814,15.44
2025-03-30 12:37:28,423652251,-711365810,15.7
2025-03-30 12:37:29,423652247,-711365806,15.88
2025-03-30 12:37:30,423652243,-711365800,16.1
2025-03-30 12:37:31,423652234,-711365790,16.51
2025-03-30 12:37:32,423652230,-711365781,16.79
2025-03-30 12:37:33,423652227,-711365774,17.01
2025-03-30 12:37:34,423652220,-711365767,17.31
2025-03-30 12:37:35,423652214,-711365762,17.56
2025-03-30 12:37:36,423652207,-711365757,17.82
2025-03-30 12:37:37,423652203,-711365752,18.02
2025-03-30 12:37:38,423652201,-711365749,18.13
2025-03-30 12:37:39,423652198,-711365745,18.28
2025-03-30 12:37:40,423652200,-711365743,18.28
2025-03-30 12:37:41,423652202,-711365738,18.33
2025-03-30 12:37:42,423652202,-711365730,18.5
2025-03-30 12:37:43,423652201,-711365728,18.57
2025-03-30 12:37:44,423652199,-711365727,18.63
2025-03-30 12:37:45,423652199,-711365728,18.61
2025-03-30 12:37:46,423652202,-711365730,18.5
2025-03-30 12:37:47,423652206,-711365731,18.39
2025-03-30 12:37:48,423652212,-711365732,18.24
2025-03-30 12:37:49,423652218,-711365731,18.12
2025-03-30 12:37:50,423652225,-711365731,17.97
2025-03-30 12:37:51,423652231,-711365732,17.82
2025-03-30 12:37:52,423652237,-711365734,17.65
2025-03-30 12:37:53,423652242,-711365736,17.5
2025-03-30 12:37:54,423652245,-711365742,17.31
2025-03-30 12:37:55,423652244,-711365748,17.19
2025-03-30 12:37:56,423652247,-711365755,16.98
2025-03-30 12:37:57,423652251,-711365760,16.78
2025-03-30 12:37:58,423652256,-711365770,16.46
2025-03-30 12:37:59,423652264,-711365777,16.14
2025-03-30 12:38:00,423652269,-711365782,15.92
2025-03-30 12:38:01,423652274,-711365783,15.8
2025-03-30 12:38:02,423652277,-711365781,15.78
2025-03-30 12:38:03,423652286,-711365779,15.64
2025-03-30 12:38:04,423652295,-711365780,15.45
2025-03-30 12:38:05,423652302,-711365773,15.48
2025-03-30 12:38:06,423652304,-711365766,15.6
2025-03-30 12:38:06,423652307,-711365743,16.09
2025-03-30 12:38:08,423652314,-711365722,16.48
2025-03-30 12:38:08,423652328,-711365708,16.59
2025-03-30 12:38:09,423652333,-711365704,16.62
2025-03-30 12:38:10,423652331,-711365702,16.7
2025-03-30 12:38:11,423652332,-711365703,16.66
2025-03-30 12:38:12,423652329,-711365706,16.63
2025-03-30 12:38:13,423652323,-711365709,16.65
2025-03-30 12:38:14,423652316,-711365712,16.68
2025-03-30 12:38:15,423652309,-711365716,16.7
2025-03-30 12:38:16,423652302,-711365716,16.82
2025-03-30 12:38:18,423652294,-711365718,16.91
2025-03-30 12:38:19,423652289,-711365717,17.02
2025-03-30 12:38:20,423652281,-711365722,17.05
2025-03-30 12:38:20,423652278,-711365725,17.04
2025-03-30 12:38:21,423652277,-711365724,17.08
2025-03-30 12:38:22,423652275,-711365729,17.0
2025-03-30 12:38:23,423652274,-711365732,16.95
2025-03-30 12:38:24,423652272,-711365737,16.87
2025-03-30 12:38:25,423652265,-711365738,16.99
2025-03-30 12:38:26,423652259,-711365740,17.06
2025-03-30 12:38:27,423652258,-711365745,16.97
2025-03-30 12:38:28,423652257,-711365752,16.84
2025-03-30 12:38:29,423652257,-711365758,16.7
2025-03-30 12:38:30,423652261,-711365765,16.46
2025-03-30 12:38:31,423652264,-711365770,16.29
2025-03-30 12:38:32,423652266,-711365775,16.14
2025-03-30 12:38:33,423652268,-711365781,15.96
2025-03-30 12:38:34,423652270,-711365789,15.74
2025-03-30 12:38:35,423652271,-711365797,15.55
2025-03-30 12:38:36,423652269,-711365805,15.41
2025-03-30 12:38:37,423652267,-711365815,15.24
2025-03-30 12:38:38,423652265,-711365825,15.07
2025-03-30 12:38:39,423652258,-711365833,15.06
2025-03-30 12:38:40,423652250,-711365843,15.04
2025-03-30 12:38:41,423652240,-711365845,15.24
2025-03-30 12:38:42,423652239,-711365859,14.98
2025-03-30 12:38:43,423652220,-711365868,15.29
2025-03-30 12:38:44,423652195,-711365872,15.87
2025-03-30 12:38:45,423652187,-711365874,16.05
2025-03-30 12:38:46,423652189,-711365882,15.86
2025-03-30 12:38:47,423652189,-711365884,15.82
2025-03-30 12:38:48,423652191,-711365887,15.71
2025-03-30 12:38:49,423652190,-711365888,15.72
2025-03-30 12:38:50,423652190,-711365885,15.78
2025-03-30 12:38:51,423652184,-711365879,16.05
2025-03-30 12:38:52,423652174,-711365883,16.26
2025-03-30 12:38:54,423652172,-711365888,16.23
2025-03-30 12:38:54,423652171,-711365893,16.17
2025-03-30 12:38:56,423652172,-711365897,16.08
2025-03-30 12:38:56,423652173,-711365900,16.0
2025-03-30 12:38:58,423652173,-711365901,15.98
2025-03-30 12:38:59,423652175,-711365902,15.91
2025-03-30 12:39:00,423652177,-711365904,15.82
2025-03-30 12:39:01,423652180,-711365900,15.8
2025-03-30 12:39:02,423652187,-711365900,15.6
2025-03-30 12:39:03,423652190,-711365895,15.6
2025-03-30 12:39:04,423652199,-711365896,15.33
