Timestamp,Distance
2025-03-28 15:46:36,7.81
2025-03-28 15:46:37,7.87
2025-03-28 15:46:38,7.92
2025-03-28 15:46:39,7.9
2025-03-28 15:46:40,7.92
2025-03-28 15:46:41,7.89
2025-03-28 15:46:42,7.87
2025-03-28 15:46:43,7.85
2025-03-28 15:46:44,7.83
2025-03-28 15:46:45,7.85
2025-03-28 15:46:46,7.89
2025-03-28 15:46:47,7.77
2025-03-28 15:46:48,7.77
2025-03-28 15:46:49,7.76
2025-03-28 15:46:50,7.74
2025-03-28 15:46:51,7.66
2025-03-28 15:46:52,7.61
2025-03-28 15:46:53,7.59
2025-03-28 15:46:54,7.42
2025-03-28 15:46:55,7.27
2025-03-28 15:46:56,7.1
2025-03-28 15:46:57,6.92
2025-03-28 15:46:58,6.66
2025-03-28 15:46:59,6.57
2025-03-28 15:47:00,6.49
2025-03-28 15:47:01,6.51
2025-03-28 15:47:02,6.59
2025-03-28 15:47:03,6.6
2025-03-28 15:47:04,6.56
2025-03-28 15:47:05,6.44
2025-03-28 15:47:06,6.36
2025-03-28 15:47:07,6.28
2025-03-28 15:47:08,6.26
2025-03-28 15:47:09,6.23
2025-03-28 15:47:10,6.24
2025-03-28 15:47:11,6.21
2025-03-28 15:47:12,6.25
2025-03-28 15:47:13,6.34
2025-03-28 15:47:14,6.41
2025-03-28 15:47:15,6.43
2025-03-28 15:47:16,6.48
2025-03-28 15:47:17,6.8
2025-03-28 15:47:18,6.88
2025-03-28 15:47:19,6.99
2025-03-28 15:47:20,7.09
2025-03-28 15:47:21,7.46
2025-03-28 15:47:22,7.65
2025-03-28 15:47:23,7.82
2025-03-28 15:47:24,7.97
2025-03-28 15:47:25,8.26
2025-03-28 15:47:26,8.37
2025-03-28 15:47:27,8.38
2025-03-28 15:47:28,8.38
2025-03-28 15:47:29,8.51
2025-03-28 15:47:30,8.52
2025-03-28 15:47:31,8.55
2025-03-28 15:47:32,8.47
2025-03-28 15:47:33,8.52
2025-03-28 15:47:34,8.63
2025-03-28 15:47:35,8.68
