Timestamp,Lat,Lon,Angle,Distance
2025-03-30 12:52:49,423652093,-711365863,324.79,18.93
2025-03-30 12:52:50,423652093,-711365862,324.72,18.95
2025-03-30 12:52:51,423652093,-711365861,324.65,18.96
2025-03-30 12:52:52,423652093,-711365860,324.59,18.98
2025-03-30 12:52:53,423652092,-711365859,324.59,19.02
2025-03-30 12:52:54,423652090,-711365858,324.65,19.1
2025-03-30 12:52:55,423652089,-711365858,324.71,19.13
2025-03-30 12:52:56,423652088,-711365857,324.71,19.17
2025-03-30 12:52:57,423652088,-711365856,324.64,19.19
2025-03-30 12:52:58,423652089,-711365856,324.58,19.16
2025-03-30 12:52:59,423652090,-711365855,324.45,19.15
2025-03-30 12:53:00,423652091,-711365853,324.25,19.15
2025-03-30 12:53:01,423652092,-711365852,324.12,19.13
2025-03-30 12:53:02,423652093,-711365851,324.0,19.12
2025-03-30 12:53:03,423652093,-711365850,323.93,19.14
2025-03-30 12:53:04,423652094,-711365848,323.74,19.14
2025-03-30 12:53:05,423652094,-711365847,323.67,19.15
2025-03-30 12:53:06,423652095,-711365845,323.48,19.16
2025-03-30 12:53:07,423652096,-711365844,323.35,19.14
2025-03-30 12:53:08,423652097,-711365843,323.22,19.13
2025-03-30 12:53:09,423652099,-711365842,323.02,19.09
2025-03-30 12:53:10,423652100,-711365842,322.95,19.06
2025-03-30 12:53:11,423652101,-711365841,322.82,19.05
2025-03-30 12:53:12,423652101,-711365841,322.82,19.05
2025-03-30 12:53:13,423652102,-711365842,322.82,19.0
2025-03-30 12:53:14,423652103,-711365842,322.75,18.97
2025-03-30 12:53:15,423652106,-711365842,322.55,18.89
2025-03-30 12:53:16,423652108,-711365843,322.48,18.81
2025-03-30 12:53:17,423652111,-711365844,322.35,18.71
2025-03-30 12:53:18,423652114,-711365845,322.21,18.61
2025-03-30 12:53:19,423652117,-711365847,322.13,18.49
2025-03-30 12:53:20,423652119,-711365849,322.12,18.39
2025-03-30 12:53:21,423652121,-711365851,322.12,18.3
2025-03-30 12:53:22,423652123,-711365851,321.97,18.25
2025-03-30 12:53:23,423652128,-711365853,321.75,18.07
2025-03-30 12:53:24,423652132,-711365855,321.6,17.92
2025-03-30 12:53:25,423652135,-711365856,321.45,17.82
2025-03-30 12:53:26,423652138,-711365857,321.3,17.72
2025-03-30 12:53:27,423652141,-711365858,321.14,17.62
2025-03-30 12:53:28,423652144,-711365860,321.06,17.5
2025-03-30 12:53:29,423652147,-711365862,320.97,17.38
2025-03-30 12:53:30,423652149,-711365863,320.88,17.3
2025-03-30 12:53:31,423652150,-711365865,320.95,17.24
2025-03-30 12:53:32,423652151,-711365866,320.94,17.2
2025-03-30 12:53:33,423652153,-711365867,320.86,17.12
2025-03-30 12:53:34,423652154,-711365867,320.78,17.09
2025-03-30 12:53:35,423652156,-711365867,320.62,17.04
2025-03-30 12:53:36,423652157,-711365867,320.55,17.01
2025-03-30 12:53:37,423652159,-711365867,320.39,16.95
2025-03-30 12:53:38,423652159,-711365867,320.39,16.95
2025-03-30 12:53:39,423652159,-711365865,320.25,16.99
2025-03-30 12:53:40,423652160,-711365862,319.96,17.01
2025-03-30 12:53:41,423652161,-711365860,319.74,17.02
2025-03-30 12:53:42,423652163,-711365860,319.58,16.96
2025-03-30 12:53:43,423652165,-711365858,319.28,16.94
2025-03-30 12:53:44,423652167,-711365857,319.05,16.9
2025-03-30 12:53:45,423652170,-711365856,318.74,16.84
2025-03-30 12:53:46,423652172,-711365856,318.58,16.79
2025-03-30 12:53:47,423652174,-711365855,318.34,16.75
2025-03-30 12:53:48,423652175,-711365853,318.12,16.76
2025-03-30 12:53:49,423652176,-711365852,317.97,16.75
2025-03-30 12:53:50,423652176,-711365852,317.97,16.75
2025-03-30 12:53:51,423652176,-711365852,317.97,16.75
2025-03-30 12:53:52,423652176,-711365851,317.9,16.77
2025-03-30 12:53:53,423652175,-711365850,317.92,16.81
2025-03-30 12:53:54,423652174,-711365850,318.0,16.84
2025-03-30 12:53:55,423652173,-711365849,318.01,16.88
2025-03-30 12:53:56,423652171,-711365849,318.18,16.94
